Sori;GE;I852
Sorianello;VV;I853
Soriano Calabro;VV;I854
Soriano nel Cimino;VT;I855
Sorico;CO;I856
Soriso;NO;I857
Sorisole;BG;I858
Sormano;CO;I860
Sorradile;OR;I861
Sorrento;NA;I862
Sorso;SS;I863
Sortino;SR;I864
Sospiro;CR;I865
Sospirolo;BL;I866
Sossano;VI;I867
Sostegno;BI;I868
Sotto il Monte Giovanni XXIII;BG;I869
Sover;TN;I871
Soverato;CZ;I872
Sovere;BG;I873
Soveria Mannelli;CZ;I874
Soveria Simeri;CZ;I875
Soverzene;BL;I876
Sovicille;SI;I877
Sovico;MB;I878
Sovizzo;VI;I879
Sozzago;NO;I880
Spadafora;ME;I881
Spadola;VV;I884
Sparanise;CE;I885
Sparone;TO;I886
Specchia;LE;I887
Spello;PG;I888
Sperlinga;EN;I891
Sperlonga;LT;I892
Sperone;AV;I893
Spessa;PV;I894
Spezzano Albanese;CS;I895
Spezzano della Sila;CS;I896
Spiazzo;TN;I899
Spigno Monferrato;AL;I901
Spigno Saturnia;LT;I902
Spilamberto;MO;I903
Spilimbergo;PN;I904
Spilinga;VV;I905
Spinadesco;CR;I906
Spinazzola;BT;I907
Spinea;VE;I908
Spineda;CR;I909
Spinete;CB;I910
Spineto Scrivia;AL;I911
Spinetoli;AP;I912
Spino d'Adda;CR;I914
Spinone al Lago;BG;I916
Spinoso;PZ;I917
Spirano;BG;I919
Spoleto;PG;I921
Spoltore;PE;I922
Spongano;LE;I923
Spormaggiore;TN;I924
Sporminore;TN;I925
Spotorno;SV;I926
Spresiano;TV;I927
Spriana;SO;I928
Squillace;CZ;I929
Squinzano;LE;I930
Staffolo;AN;I932
Stagno Lombardo;CR;I935
Staiti;RC;I936
Stalettì;CZ;I937
Stanghella;PD;I938
Staranzano;GO;I939
Stazzano;AL;I941
Stazzema;LU;I942
Stazzona;CO;I943
Stefanaconi;VV;I945
Stella;SV;I946
Stellanello;SV;I947
Stelvio/Stilfs;BZ;I948
